x	year	congress	chalspend	incspend	difflog	presvote	voteshare	inparty	incparty	seniority	midterm	chalquality	south	population	urban	age65	milpop	unemployed
4988	1990	101	11.33817179	13.31263957	1.974467773	0.652216911	0.693308949	1	0	2	1	0	1	13.16795032	12.79237766	11.30676193	6.152732695	9.590077332
4989	1992	102	12.52362779	13.69443385	1.170806063	0.466502786	0.546193421	1	0	6	0	1	1	13.1685788	11.50164205	11.50416722	5.204006687	9.934743942
4990	1992	102	8.517193191	8.798454696	0.281261505	0.479977906	0.614266753	0	1	20	0	0	1	13.16280258	12.34761561	11.31599776	10.06794211	9.857338897
4991	1992	102	12.80671795	12.28598304	-0.520734913	0.576809525	0.527385116	0	1	11	0	1	1	13.1654631	13.16098199	11.5512323	6.161207322	9.958401783
4992	1992	102	12.64793718	13.79956409	1.151626903	0.530750036	0.616420329	1	0	3	0	0	1	13.16795032	12.79237766	11.30676193	6.152732695	9.590077332
4993	1994	103	12.7104058	13.28323687	0.572831071	0.546977818	0.490325063	1	1	1	1	1	1	13.32809542	10.78375725	11.44744784	9.457278572	9.89530416
4994	1994	103	13.05462809	12.82599351	-0.228634577	0.520022094	0.597977579	0	0	1	0	1	1	13.32967669	11.63658454	11.1588329	9.606562899	9.818256408
4995	1994	103	9.996696894	12.26161282	2.264915925	0.491417259	0.588371098	1	1	1	1	0	1	13.32814915	12.30644273	11.16339636	6.549650742	9.720225554
4997	1994	103	9.855733219	13.21702039	3.36128717	0.530750036	0.74145782	0	0	4	0	0	1	13.32841774	12.58455018	11.21400717	6.126869184	9.646399345
4998	1996	104	12.87142507	13.14868783	0.277262754	0.491417259	0.556765199	1	1	2	0	1	1	13.32814915	12.30644273	11.16339636	6.549650742	9.720225554
4999	1996	104	12.96992618	13.25645514	0.286528968	0.520022094	0.581669271	0	0	2	0	1	1	13.32967669	11.63658454	11.1588329	9.606562899	9.818256408
5000	1996	104	13.87050903	13.57593445	-0.294574582	0.576809525	0.497422129	1	1	1	0	1	1	13.32655405	13.30848935	11.3514883	6.492239835	9.780585185
5001	1996	104	10.80759879	13.58345554	2.775856753	0.530750036	0.683090389	0	0	5	0	0	1	13.32841774	12.58455018	11.21400717	6.126869184	9.646399345
5003	1996	104	12.96806841	13.59536228	0.627293876	0.453022182	0.535659194	0	0	1	0	0	1	13.32809542	10.78375725	11.44744784	9.457278572	9.89530416
5004	1956	84	NA	NA	NA	0.449712306	0.590251207	0	1	2	0	0	0	12.55993564	12.55993564	9.956222308	6.426488457	8.890410552
5005	1956	84	NA	NA	NA	0.438896447	0.568110526	0	1	1	0	0	0	13.03090796	12.24655698	10.03613731	10.04776104	8.596373989
5006	1956	84	NA	NA	NA	0.684185028	0.581428647	1	0	3	0	1	0	12.81301358	12.24902198	10.05212305	8.605753368	8.228710799
5007	1956	84	NA	NA	NA	0.608863175	0.542452931	1	0	2	0	1	0	12.9393752	12.34848759	10.33432797	8.251924714	8.881975184
5008	1956	84	NA	NA	NA	0.507220864	0.697493792	0	1	5	0	0	0	12.59272524	12.59272524	9.989022841	6.459904454	8.923191491
5009	1956	84	NA	NA	NA	0.368161231	0.538331509	0	1	6	0	0	0	12.65524837	12.65524837	10.05156267	6.522092798	8.985695695
5010	1956	84	NA	NA	NA	0.619808197	0.557176769	1	0	5	0	1	0	12.25782508	10.72755334	9.953467485	6.011267174	8.392763113
5011	1958	85	NA	NA	NA	0.507220864	0.839814603	0	1	6	0	0	0	12.59272524	12.59272524	9.989022841	6.459904454	8.923191491
5012	1958	85	NA	NA	NA	0.449712306	0.735481024	0	1	3	0	0	0	12.55993564	12.55993564	9.956222308	6.426488457	8.890410552
5013	1958	85	NA	NA	NA	0.438896447	0.751362503	0	1	2	0	0	0	13.03090796	12.24655698	10.03613731	10.04776104	8.596373989
5014	1958	85	NA	NA	NA	0.608863175	0.485995978	1	0	3	1	1	0	12.9393752	12.34848759	10.33432797	8.251924714	8.881975184
5015	1958	85	NA	NA	NA	0.619808197	0.494385183	1	0	6	1	1	0	12.25782508	10.72755334	9.953467485	6.011267174	8.392763113
5016	1958	85	NA	NA	NA	0.368161231	0.716127992	0	1	7	0	0	0	12.65524837	12.65524837	10.05156267	6.522092798	8.985695695
5017	1960	86	NA	NA	NA	0.622547567	0.645323277	0	1	4	0	0	0	12.55993564	12.55993564	9.956222308	6.426488457	8.890410552
5018	1960	86	NA	NA	NA	0.470749855	0.536270916	0	1	1	0	1	0	12.25782508	10.72755334	9.953467485	6.011267174	8.392763113
5019	1960	86	NA	NA	NA	0.477927119	0.586202085	0	1	1	0	0	0	12.81301358	12.24902198	10.05212305	8.605753368	8.228710799
5020	1960	86	NA	NA	NA	0.540791333	0.621880889	0	1	3	0	0	0	13.03090796	12.24655698	10.03613731	10.04776104	8.596373989
5021	1960	86	NA	NA	NA	0.473939389	0.479677737	0	1	1	0	1	0	12.9393752	12.34848759	10.33432797	8.251924714	8.881975184
5022	1960	86	NA	NA	NA	0.568873882	0.65468663	0	1	8	0	1	0	12.65524837	12.65524837	10.05156267	6.522092798	8.985695695
5023	1960	86	NA	NA	NA	0.744839013	0.802950263	0	1	7	0	0	0	12.59272524	12.59272524	9.989022841	6.459904454	8.923191491
5024	1964	88	NA	NA	NA	0.749147594	0.777557373	1	1	10	0	0	0	12.55433228	12.55433228	10.30370559	5.673323267	9.040500593
5025	1964	88	NA	NA	NA	0.654700279	0.693973839	1	1	1	0	0	0	15.64028208	15.32128873	13.02381958	11.54104634	11.64084363
5026	1964	88	NA	NA	NA	0.758295298	0.794942558	1	1	6	0	0	0	12.83020999	12.83020999	10.40632133	6.167516491	8.971321472
5027	1964	88	NA	NA	NA	0.591329396	0.658990145	1	1	1	0	1	0	13.34059086	13.01260208	10.56790084	8.9226583	9.094480486
5028	1964	88	NA	NA	NA	0.359393895	0.544771612	0	0	2	0	0	0	13.31902496	12.91737649	10.69344379	8.70549682	9.066700922
5029	1964	88	NA	NA	NA	0.429712743	0.530928016	0	0	1	0	1	0	12.40315965	10.8461865	10.18043724	8.359134887	8.862908295
5030	1966	89	NA	NA	NA	0.591329396	0.6926862	1	1	2	1	0	0	13.34059086	13.01260208	10.56790084	8.9226583	9.094480486
5031	1966	89	NA	NA	NA	0.621269047	0.538562	1	1	1	1	0	0	13.474491	12.97540742	10.42085175	10.3570124	8.962647948
5032	1966	89	NA	NA	NA	0.749147594	0.742845356	1	1	11	1	0	0	12.55433228	12.55433228	10.30370559	5.673323267	9.040500593
5033	1966	89	NA	NA	NA	0.758295298	0.759832263	1	1	7	1	0	0	12.83020999	12.83020999	10.40632133	6.167516491	8.971321472
5034	1966	89	NA	NA	NA	0.359393895	0.709432602	0	0	3	0	0	0	13.31902496	12.91737649	10.69344379	8.70549682	9.066700922
5035	1966	89	NA	NA	NA	0.429712743	0.713928461	0	0	2	0	0	0	12.40315965	10.8461865	10.18043724	8.359134887	8.862908295
5036	1968	90	NA	NA	NA	0.734249532	0.79620409	1	1	8	0	0	0	12.86987598	12.85186875	10.38006329	6.206575927	9.099520537
5037	1968	90	NA	NA	NA	0.493027955	0.472763002	1	1	2	0	0	0	12.8738174	12.60465747	9.727108305	9.227295813	8.106816039
5038	1968	90	NA	NA	NA	0.529141426	0.655941784	1	1	12	0	0	0	12.85547951	12.85416231	10.57141948	6.001414878	9.057538782
5039	1968	90	NA	NA	NA	0.484380603	0.608932614	0	0	1	0	1	0	12.86768788	12.59959	9.885170821	9.526464118	7.659171368
5040	1968	90	NA	NA	NA	0.600309432	0.735903561	0	0	3	0	1	0	12.86999182	11.372939	10.47604777	9.619266152	9.096163327
5041	1968	90	NA	NA	NA	0.641250551	0.81246388	1	1	11	0	0	0	12.86154132	12.80252444	10.1563064	7.971430998	9.250522162
5042	1968	90	NA	NA	NA	0.390660077	0.590587676	1	1	3	0	0	0	12.8820991	12.5739951	9.907379967	8.884748726	8.712266432
5043	1970	91	NA	NA	NA	0.600309432	0.761541188	1	0	4	1	0	0	12.86999182	11.372939	10.47604777	9.619266152	9.096163327
5044	1970	91	NA	NA	NA	0.484380603	0.633840084	1	0	2	1	0	0	12.86768788	12.59959	9.885170821	9.526464118	7.659171368
5045	1970	91	NA	NA	NA	0.506972075	0.614117265	1	0	1	1	1	0	12.8738174	12.60465747	9.727108305	9.227295813	8.106816039
5046	1970	91	NA	NA	NA	0.390660077	0.684641421	0	1	4	0	0	0	12.8820991	12.5739951	9.907379967	8.884748726	8.712266432
5047	1972	92	NA	NA	NA	0.733390987	0.800468326	0	1	1	0	0	0	12.86987598	12.85186875	10.38006329	6.206575927	9.099520537
5048	1972	92	NA	NA	NA	0.716007173	0.704903424	1	0	1	0	1	0	12.86999182	11.372939	10.47604777	9.619266152	9.096163327
5049	1972	92	NA	NA	NA	0.316810042	0.657968163	0	1	5	0	1	0	12.8820991	12.5739951	9.907379967	8.884748726	8.712266432
5050	1972	92	NA	NA	NA	0.29370904	0.64807117	0	1	1	0	1	0	12.86080898	11.96116905	10.53566318	7.290974778	9.041211409
5051	1972	92	NA	NA	NA	0.568303645	0.639025688	1	0	3	0	0	0	12.86768788	12.59959	9.885170821	9.526464118	7.659171368
5052	1972	92	NA	NA	NA	0.567021728	0.629196525	1	0	2	0	1	0	12.8738174	12.60465747	9.727108305	9.227295813	8.106816039
5053	1972	92	NA	NA	NA	0.327181369	0.697143078	0	1	13	0	0	0	12.86154132	12.80252444	10.1563064	7.971430998	9.250522162
5054	1974	93	NA	NA	NA	0.716007173	0.529873788	1	0	1	1	0	0	13.10104781	11.78202851	10.65888157	9.828171158	8.896861744
5055	1974	93	NA	NA	NA	0.568303645	0.659216464	1	0	4	1	1	0	13.10850986	13.00353029	10.31959582	8.634442751	8.318986125
5056	1974	93	NA	NA	NA	0.704975188	0.581454754	1	0	1	1	1	0	13.11281595	12.80107488	10.03880485	10.20843226	8.465689349
5057	1974	93	NA	NA	NA	0.29370904	0.737092257	0	1	2	0	0	0	13.10590671	12.16682233	10.72480805	7.814399634	8.781555459
5058	1974	93	NA	NA	NA	0.327181369	0.838404477	0	1	2	0	0	0	13.1038959	13.10249531	10.95556713	7.852050207	8.87626526
5059	1974	93	NA	NA	NA	0.316810042	0.771113336	0	1	6	0	0	0	13.10487331	12.97194273	10.46258892	7.369600721	8.651549244
5060	1976	94	NA	NA	NA	0.587299109	0.577020288	0	1	1	0	1	0	13.08719413	13.05520382	9.980355997	8.810459642	8.546751994
5061	1976	94	NA	NA	NA	0.499479413	0.576669693	1	0	2	0	1	0	13.11281595	12.80107488	10.03880485	10.20843226	8.465689349
5062	1976	94	NA	NA	NA	0.506880581	0.540670335	1	0	2	0	1	0	13.10104781	11.78202851	10.65888157	9.828171158	8.896861744
5063	1976	94	NA	NA	NA	0.482592911	0.797895133	0	1	7	0	0	0	13.10487331	12.97194273	10.46258892	7.369600721	8.651549244
5064	1976	94	NA	NA	NA	0.451970637	0.708369672	0	1	3	0	1	0	13.10590671	12.16682233	10.72480805	7.814399634	8.781555459
5065	1978	95	11.29783291	12.35256447	1.05473156	0.499479413	0.620443881	0	0	3	0	0	0	13.11281595	12.80107488	10.03880485	10.20843226	8.465689349
5066	1978	95	12.16000359	13.06805165	0.908048058	0.506880581	0.635037005	0	0	3	0	0	0	13.10104781	11.78202851	10.65888157	9.828171158	8.896861744
5067	1978	95	11.14632475	11.95794136	0.811616611	0.587299109	0.771980762	1	1	2	1	0	0	13.08719413	13.05520382	9.980355997	8.810459642	8.546751994
5068	1978	95	12.57629705	12.7677064	0.191409345	0.483268797	0.487335443	0	0	1	0	0	0	13.10850986	13.00353029	10.31959582	8.634442751	8.318986125
5069	1978	95	11.10084634	11.79900097	0.698154629	0.482592911	0.664037943	1	1	8	1	0	0	13.10487331	12.97194273	10.46258892	7.369600721	8.651549244
5070	1980	96	11.78136582	12.53473298	0.753367151	0.40284577	0.699001014	1	1	1	0	1	0	13.10590671	12.16682233	10.72480805	7.814399634	8.781555459
5071	1980	96	9.661870021	12.43154112	2.769671096	0.539766192	0.718608916	0	0	4	0	0	0	13.11281595	12.80107488	10.03880485	10.20843226	8.465689349
5072	1980	96	12.97175602	12.47442818	-0.497327836	0.497589916	0.573600113	1	1	9	0	0	0	13.10487331	12.97194273	10.46258892	7.369600721	8.651549244
5073	1980	96	13.75011107	13.20137509	-0.548735974	0.45589456	0.593298912	1	1	1	0	1	0	13.10850986	13.00353029	10.31959582	8.634442751	8.318986125
5074	1980	96	8.517193191	12.0897809	3.572587708	0.887765884	0.88474226	1	1	5	0	0	0	13.09772636	13.09772636	10.71590555	6.749931194	9.272375763
5075	1980	96	8.517193191	11.24812532	2.730932131	0.59615463	0.761295557	1	1	2	0	0	0	13.1038959	13.10249531	10.95556713	7.852050207	8.87626526
5076	1980	96	10.63178637	12.01100745	1.379221082	0.564573586	0.804954171	1	1	3	0	0	0	13.08719413	13.05520382	9.980355997	8.810459642	8.546751994
5077	1980	96	12.56128252	13.32064789	0.759365371	0.554042339	0.482529134	0	0	4	0	1	0	13.10104781	11.78202851	10.65888157	9.828171158	8.896861744
5078	1982	97	12.62461191	12.37229784	-0.252314078	0.478816539	0.526063919	0	1	10	0	0	0	13.10487331	12.97194273	10.46258892	7.369600721	8.651549244
5079	1982	97	10.41024585	12.09791264	1.687666789	0.593174815	0.742017925	0	1	3	0	0	0	13.1038959	13.10249531	10.95556713	7.852050207	8.87626526
5080	1982	97	9.511149144	12.54921932	3.038070178	0.54854542	0.611966252	1	0	5	1	1	0	13.11281595	12.80107488	10.03880485	10.20843226	8.465689349
5081	1982	97	10.60089741	12.77693548	2.176038071	0.462764621	0.713425219	0	1	2	0	1	0	13.10850986	13.00353029	10.31959582	8.634442751	8.318986125
5082	1982	97	8.517193191	12.19112191	3.673928715	0.822109163	0.879327774	0	1	6	0	0	0	13.09772636	13.09772636	10.71590555	6.749931194	9.272375763
5083	1982	97	12.68679644	12.55668583	-0.130110608	0.443873316	0.692967594	0	1	1	0	1	0	13.10104781	11.78202851	10.65888157	9.828171158	8.896861744
5084	1982	97	10.11832144	12.08960791	1.971286471	0.373226732	0.743896663	0	1	2	0	0	0	13.10590671	12.16682233	10.72480805	7.814399634	8.781555459
5085	1982	97	8.517193191	12.62328577	4.106092575	0.559055805	0.7958377	0	1	1	0	0	0	13.08719413	13.05520382	9.980355997	8.810459642	8.546751994
5086	1984	98	12.50356759	12.82360688	0.32003929	0.346740276	0.583992779	0	1	2	0	0	0	13.17330171	11.89101252	11.35316743	9.103311799	9.713536969
5087	1984	98	11.94190139	12.76831382	0.826412433	0.49581027	0.69123739	0	1	4	0	0	0	13.17551924	13.16544969	11.68302261	7.395721609	9.6394569
5088	1984	98	9.767117872	12.50013716	2.733019286	0.513888955	0.720120132	0	1	3	0	0	0	13.17658638	13.16466588	11.26446411	8.367764678	9.02617712
5089	1984	98	11.53604901	12.77064701	1.234598	0.593743742	0.662432969	1	0	6	0	0	0	13.17205599	13.0551696	10.86247372	9.880116566	9.394327208
5090	1984	98	11.38638139	12.44973462	1.063353232	0.310726464	0.651307285	0	1	3	0	1	0	13.17745555	12.38953938	11.36274191	7.796880343	9.412464556
5091	1984	98	13.60328917	13.90354982	0.30026065	0.337714553	0.486305088	0	1	11	0	0	0	13.17416614	13.02361429	11.22301424	7.420578905	9.610524896
5092	1984	98	9.664788024	12.57411341	2.909325385	0.577293694	0.721754372	0	1	2	0	0	0	13.17572214	13.14048616	10.7701888	8.317277766	9.434283603
5093	1986	99	12.07518517	12.48315949	0.407974324	0.310726464	0.722251475	0	1	4	0	0	0	13.17745555	12.38953938	11.36274191	7.796880343	9.412464556
5094	1986	99	12.27411907	13.02467557	0.750556504	0.346740276	0.668145299	0	1	3	0	0	0	13.17330171	11.89101252	11.35316743	9.103311799	9.713536969
5095	1986	99	14.13171449	14.12834343	-0.003371057	0.662285447	0.586528838	1	0	1	1	0	0	13.17416614	13.02361429	11.22301424	7.420578905	9.610524896
5096	1986	99	8.517193191	12.93485479	4.4176616	0.577293694	0.819341302	0	1	3	0	0	0	13.17572214	13.14048616	10.7701888	8.317277766	9.434283603
5097	1988	100	10.95161742	12.94958969	1.997972278	0.544984221	0.728993177	0	1	1	0	0	0	13.17551924	13.16544969	11.68302261	7.395721609	9.6394569
5098	1988	100	8.517193191	13.47504584	4.957852646	0.422049612	0.683036685	0	1	1	0	0	0	13.17205599	13.0551696	10.86247372	9.880116566	9.394327208
5099	1988	100	8.517193191	12.4422043	3.925011106	0.342652202	0.753580272	0	1	5	0	0	0	13.17745555	12.38953938	11.36274191	7.796880343	9.412464556
5100	1988	100	11.25305552	13.74118658	2.488131057	0.624224365	0.714506745	1	0	2	0	1	0	13.17416614	13.02361429	11.22301424	7.420578905	9.610524896
5101	1988	100	11.85380083	13.60657066	1.752769827	0.365562856	0.50403744	0	1	4	0	0	0	13.17330171	11.89101252	11.35316743	9.103311799	9.713536969
5102	1988	100	8.517193191	13.10944916	4.592255968	0.59530288	0.786288023	0	1	4	0	0	0	13.17572214	13.14048616	10.7701888	8.317277766	9.434283603
5103	1988	100	13.2113805	13.78953651	0.578156007	0.46326679	0.627484143	1	0	1	0	1	0	13.17658638	13.16466588	11.26446411	8.367764678	9.02617712
5104	1990	101	8.517193191	12.30491161	3.787718415	0.823821545	0.849922299	0	1	2	0	0	0	13.17667731	13.17573162	11.42598318	6.37502482	10.2032958
5105	1990	101	9.142990611	13.55296864	4.409978029	0.59530288	0.806645691	0	1	5	0	0	0	13.17572214	13.14048616	10.7701888	8.317277766	9.434283603
5106	1990	101	8.517193191	13.57284471	5.055651521	0.624224365	0.743625283	1	0	3	1	0	0	13.17416614	13.02361429	11.22301424	7.420578905	9.610524896
5107	1990	101	10.69534706	13.30819232	2.612845262	0.422049612	0.588537395	0	1	2	0	0	0	13.17205599	13.0551696	10.86247372	9.880116566	9.394327208
5108	1990	101	8.517193191	12.87536713	4.358173939	0.544984221	0.697253048	0	1	2	0	0	0	13.17551924	13.16544969	11.68302261	7.395721609	9.6394569
5109	1990	101	8.517193191	12.7665643	4.249371108	0.342652202	0.653462648	0	1	6	0	0	0	13.17745555	12.38953938	11.36274191	7.796880343	9.412464556
5110	1990	101	8.517193191	12.84781468	4.330621492	0.46326679	0.767753601	1	0	2	1	0	0	13.17658638	13.16466588	11.26446411	8.367764678	9.02617712
5111	1990	101	12.55810676	13.62737076	1.069263999	0.365562856	0.431595892	0	1	5	0	0	0	13.17330171	11.89101252	11.35316743	9.103311799	9.713536969
5112	1992	102	8.517193191	12.28542896	3.768235772	0.830755353	0.85304451	0	1	3	0	0	0	13.17667731	13.17573162	11.42598318	6.37502482	10.2032958
5113	1992	102	11.21793676	12.70234082	1.484404058	0.398724556	0.725261152	1	0	3	0	0	0	13.17658638	13.16466588	11.26446411	8.367764678	9.02617712
5114	1992	102	8.953769295	13.3798898	4.42612051	0.623869836	0.735090435	0	1	3	0	0	0	13.17551924	13.16544969	11.68302261	7.395721609	9.6394569
5115	1992	102	12.48773036	14.27563492	1.787904565	0.530205846	0.546996236	0	1	6	0	0	0	13.17572214	13.14048616	10.7701888	8.317277766	9.434283603
5116	1992	102	10.7963254	13.77137161	2.975046207	0.552016377	0.651091516	1	0	4	0	0	0	13.17416614	13.02361429	11.22301424	7.420578905	9.610524896
5117	1994	103	12.40473291	12.76621919	0.361486273	0.587271273	0.659483433	0	0	1	0	1	0	13.30077731	12.42949216	11.13213346	8.639056779	9.217514576
5118	1994	103	8.517193191	11.93614863	3.418955437	0.830755353	0.815102935	1	1	4	1	0	0	13.30084591	13.29272706	11.18501844	6.941190055	10.08867998
5119	1994	103	9.232706347	12.57971916	3.347012813	0.398724556	0.702805877	0	0	4	0	1	0	13.30094461	13.21222785	11.03131878	8.183118079	8.955706154
5120	1994	103	10.27436775	11.79918582	1.524818071	0.53925246	0.677021861	0	0	2	0	0	0	13.30104666	12.44051216	11.21876915	8.938006576	9.350710825
5121	1994	103	13.21957323	14.01965965	0.800086422	0.530205846	0.588108242	1	1	7	1	0	0	13.30063173	12.64663137	10.71650448	9.13712431	9.201097791
5122	1994	103	9.198524353	13.16320645	3.964682099	0.623869836	0.709710419	1	1	4	1	0	0	13.30086431	13.28204559	11.28135904	8.881975184	9.421249386
5123	1994	103	11.63837329	12.73360908	1.095235794	0.798286438	0.750304103	1	1	1	1	0	0	13.30099647	13.28453835	10.6825601	9.051696279	9.603462957
5124	1996	104	12.74429606	12.36077547	-0.383520589	0.587271273	0.568799198	0	0	2	0	0	0	13.30077731	12.42949216	11.13213346	8.639056779	9.217514576
5125	1996	104	10.69707352	13.1542397	2.45716618	0.623869836	0.670159638	1	1	5	0	0	0	13.30086431	13.28204559	11.28135904	8.881975184	9.421249386
5126	1996	104	8.517193191	12.63620791	4.119014715	0.798286438	0.854349315	1	1	2	0	0	0	13.30099647	13.28453835	10.6825601	9.051696279	9.603462957
5127	1996	104	8.517193191	12.30964047	3.792447278	0.830755353	0.831505597	1	1	1	0	0	0	13.30084591	13.29272706	11.18501844	6.941190055	10.08867998
5128	1996	104	12.22997028	12.35416973	0.124199449	0.53925246	0.612555981	0	0	3	0	0	0	13.30104666	12.44051216	11.21876915	8.938006576	9.350710825
5129	1996	104	12.26180576	13.84851197	1.586706207	0.530205846	0.569606602	1	1	8	0	1	0	13.30063173	12.64663137	10.71650448	9.13712431	9.201097791
5130	1996	104	12.07841202	13.12352171	1.045109684	0.398724556	0.612521172	0	0	5	0	0	0	13.30094461	13.21222785	11.03131878	8.183118079	8.955706154
5131	1996	104	13.25929436	13.53516923	0.275874866	0.552016377	0.616942585	0	0	1	0	1	0	13.30042588	13.0241528	11.18439362	8.718009331	9.240675572
5132	1956	84	NA	NA	NA	0.613915026	0.769269824	0	1	5	0	0	0	12.49498521	11.26891572	10.17504024	5.192956851	8.198914445
5133	1956	84	NA	NA	NA	0.453889936	0.602444887	0	1	2	0	0	0	12.88631694	11.90504187	10.53616791	4.983606622	8.691650573
5134	1956	84	NA	NA	NA	0.657828867	0.571567833	1	0	3	0	0	0	12.99343395	12.60908475	10.47593495	7.820439515	8.667852068
5135	1956	84	NA	NA	NA	0.42300725	0.637402713	0	1	3	0	0	0	12.98681853	12.71480708	10.32777441	7.77317368	8.593042504
5136	1956	84	NA	NA	NA	0.483361185	0.611133575	0	1	4	0	0	0	12.59329571	11.83781661	10.23899504	4.955827058	8.201934351
5137	1958	85	NA	NA	NA	0.42300725	0.823428214	0	1	4	0	0	0	12.98681853	12.71480708	10.32777441	7.77317368	8.593042504
5138	1958	85	NA	NA	NA	0.657828867	0.512540817	1	0	4	1	0	0	12.99343395	12.60908475	10.47593495	7.820439515	8.667852068
5139	1958	85	NA	NA	NA	0.453889936	0.790591478	0	1	3	0	0	0	12.88631694	11.90504187	10.53616791	4.983606622	8.691650573
5140	1958	85	NA	NA	NA	0.510306299	0.667140007	0	1	4	0	0	0	12.90114048	11.86942439	10.49221822	9.013351778	8.550047528
5141	1958	85	NA	NA	NA	0.613915026	0.908879936	0	1	6	0	0	0	12.49498521	11.26891572	10.17504024	5.192956851	8.198914445
5142	1958	85	NA	NA	NA	0.483361185	0.740539908	0	1	5	0	0	0	12.59329571	11.83781661	10.23899504	4.955827058	8.201934351
5143	1960	86	NA	NA	NA	0.422115356	0.56957531	0	1	4	0	0	0	12.88631694	11.90504187	10.53616791	4.983606622	8.691650573
